# Incident energy   MT=1 : (n,total)   MT=2 : (z,elastic)   MT=102 : (z,γ)
0.00415   35.02049866666667   2.2143637333333337   32.80613133333333
0.0041600000000000005   34.9793648   2.21406816   32.765293199999995
0.00417   34.93823093333334   2.213772586666667   32.72445506666667
0.00418   34.89709706666667   2.2134770133333337   32.68361693333334
0.00419   34.855963200000005   2.21318144   32.6427788
0.0042   34.814829333333336   2.212885866666667   32.60194066666668
0.00421   34.773695466666666   2.2125902933333337   32.56110253333333
0.00422   34.732561600000004   2.21229472   32.5202644
0.00423   34.691427733333335   2.211999146666667   32.479426266666664
0.00424   34.65029386666667   2.2117035733333337   32.43858813333334
0.00425   34.60916   2.211408   32.39775
0.00426   34.5731472   2.2111603466666665   32.36198493333334
0.00427   34.53713440000001   2.2109126933333334   32.32621986666667
0.00428   34.501121600000005   2.21066504   32.2904548
0.00429   34.4651088   2.2104173866666668   32.25468973333333
0.0043   34.429096   2.2101697333333337   32.21892466666667
0.0043100000000000005   34.3930832   2.20992208   32.1831596
0.00432   34.357070400000005   2.2096744266666666   32.14739453333333
0.00433   34.3210576   2.2094267733333335   32.11162946666667
0.00434   34.2850448   2.20917912   32.07586440000001
0.00435   34.24903200000001   2.208931466666667   32.04009933333334
0.00436   34.213019200000005   2.2086838133333333   32.00433426666667
0.00437   34.1770064   2.20843616   31.9685692
0.00438   34.1409936   2.2081885066666667   31.932804133333335
0.00439   34.1049808   2.207940853333333   31.897039066666668
0.0044   34.068968   2.2076932   31.861274
0.00441   34.0329552   2.2074455466666665   31.82550893333334
0.00442   33.9969424   2.2071978933333334   31.78974386666667
0.00443   33.9609296   2.20695024   31.753978800000002
0.00444   33.9249168   2.2067025866666663   31.718213733333332
0.00445   33.888904   2.206454933333333   31.682448666666666
0.00446   33.852891199999995   2.20620728   31.646683600000003
0.00447   33.8168784   2.2059596266666666   31.610918533333336
0.0044800000000000005   33.7808656   2.2057119733333335   31.575153466666666
0.00449   33.7448528   2.20546432   31.5393884
0.0045000000000000005   33.708839999999995   2.2052166666666664   31.50362333333333
0.00451   33.6728272   2.2049690133333333   31.467858266666667
0.004520000000000001   33.6368144   2.20472136   31.4320932
0.00453   33.6008016   2.2044737066666666   31.396328133333334
0.004540000000000001   33.564788799999995   2.2042260533333335   31.360563066666664
0.00455   33.528776   2.2039784   31.324798000000005
0.004560000000000001   33.4927632   2.2037307466666665   31.289032933333328
0.00457   33.4567504   2.2034830933333334   31.25326786666667
0.00458   33.420737599999995   2.2032354400000003   31.217502800000002
0.00459   33.3847248   2.2029877866666667   31.181737733333332
0.0046   33.348712   2.2027401333333336   31.14597266666667
0.00461   33.3126992   2.20249248   31.1102076
0.00462   33.276686399999996   2.2022448266666665   31.074442533333333
0.0046300000000000004   33.24274346666666   2.202015773333333   31.040728666666666
0.00464   33.2108704   2.20180532   31.009066
0.0046500000000000005   33.17899733333333   2.201594866666667   30.977403333333335
0.00466   33.147124266666665   2.2013844133333333   30.945740666666666
0.0046700000000000005   33.115251199999996   2.2011739599999998   30.914078000000003
0.00468   33.08337813333333   2.2009635066666666   30.882415333333334
0.004690000000000001   33.051505066666664   2.2007530533333335   30.85075266666666
0.0047   33.019632   2.2005426   30.819090000000003
0.004710000000000001   32.98775893333333   2.2003321466666668   30.78742733333333
0.00472   32.95588586666666   2.200121693333333   30.755764666666668
0.004730000000000001   32.92401279999999   2.19991124   30.724101999999995
0.00474   32.89213973333333   2.199700786666667   30.69243933333333
0.004750000000000001   32.86026666666666   2.1994903333333333   30.660776666666663
0.00476   32.8283936   2.1992798799999997   30.629113999999994
0.004770000000000001   32.79652053333333   2.1990694266666666   30.597451333333332
0.00478   32.764647466666666   2.1988589733333335   30.56578866666667
0.004790000000000001   32.7327744   2.19864852   30.534125999999997
0.0048   32.700901333333334   2.1984380666666667   30.50246333333333
0.00481   32.669028266666665   2.198227613333333   30.47080066666667
0.00482   32.637155199999995   2.1980171599999996   30.439138000000007
0.00483   32.60528213333333   2.1978067066666664   30.407475333333334
0.00484   32.57340906666667   2.1975962533333333   30.37581266666667
0.00485   32.541536   2.1973858   30.344150000000003
0.00486   32.50966293333334   2.1971753466666666   30.312487333333333
0.00487   32.47778986666667   2.1969648933333334   30.280824666666664
0.00488   32.4459168   2.1967544400000003   30.249162000000002
0.00489   32.41404373333333   2.1965439866666663   30.217499333333333
0.0049   32.382170666666674   2.196333533333333   30.18583666666667
0.00491   32.3502976   2.19612308   30.154173999999998
0.00492   32.318424533333335   2.1959126266666664   30.122511333333335
0.00493   32.286551466666666   2.1957021733333333   30.090848666666666
0.00494   32.2546784   2.19549172   30.059185999999997
0.00495   32.22280533333333   2.195281266666667   30.02752333333333
0.00496   32.190932266666664   2.1950708133333334   29.995860666666665
0.0049700000000000005   32.1590592   2.19486036   29.964198
0.00498   32.12718613333334   2.1946499066666667   29.93253533333333
0.0049900000000000005   32.09531306666666   2.194439453333333   29.900872666666668
0.005   32.06344   2.194229   29.86921
0.00501   32.03471744   2.194045768   29.840670799999998
0.00502   32.005994879999996   2.193862536   29.812131599999997
0.00503   31.977272320000004   2.1936793039999998   29.7835924
0.00504   31.94854976   2.1934960720000003   29.7550532
0.00505   31.9198272   2.19331284   29.726513999999998
0.00506   31.891104640000002   2.1931296079999996   29.6979748
0.00507   31.86238208   2.1929463759999996   29.6694356
0.00508   31.833659519999994   2.1927631439999997   29.640896400000003
0.00509   31.804936960000003   2.192579912   29.6123572
0.0051   31.776214399999997   2.1923966800000003   29.583818
0.00511   31.747491840000002   2.192213448   29.555278800000004
0.00512   31.718769279999997   2.1920302159999996   29.5267396
0.00513   31.69004672   2.1918469839999997   29.498200400000005
0.0051400000000000005   31.66132416   2.1916637519999997   29.469661199999997
0.00515   31.632601599999997   2.19148052   29.441122
0.0051600000000000005   31.60387904   2.191297288   29.4125828
